Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,INFY.NS,RELIANCE.NS,TCS.NS,INFY.NS,RELIANCE.NS,TCS.NS,INFY.NS,RELIANCE.NS,TCS.NS,INFY.NS,RELIANCE.NS,TCS.NS,INFY.NS,RELIANCE.NS,TCS.NS
Date,,,,,,,,,,,,,,,
2026-05-14,1071.8067626953125,1355.5325927734375,2215.953857421875,1098.137016652994,1371.6579863902991,2234.6996825737074,1065.933848927119,1352.148216400817,2176.883514966109,1096.0815207310736,1358.9168476375535,2234.6996825737074,16914842,17303059,5633313
2026-05-15,1095.2984619140625,1330.24951171875,2233.712890625,1109.1976439317652,1358.5188307246153,2274.06564640704,1078.266987402901,1323.082575367519,2221.873423006846,1078.658538900176,1350.5556491178086,2221.873423006846,17482450,19976192,3410637
2026-05-18,1118.3006591796875,1329.7518310546875,2252.656005859375,1121.8243835304838,1335.8237328112184,2262.226194073794,1094.319594715878,1312.6309174607939,2222.070714305826,1095.2984136735845,1327.860551095503,2233.7129057172556,12096377,13022473,3773336
2026-05-19,1171.5484619140625,1316.6124267578125,2295.968994140625,1173.0166903851343,1337.8144453658963,2345.793423403843,1137.3876555901809,1312.3322897558653,2266.3703232911885,1137.3876555901809,1332.5387892026445,2269.2314317901273,32175705,21665501,10394707
2026-05-20,1168.4161376953125,1353.442138671875,2296.2646484375,1181.3366195800531,1356.6274840630256,2310.669430390967,1159.802602590221,1306.558933569541,2286.793218866712,1161.8580984968487,1312.6308349443716,2292.8114703818346,15121010,13248515,2537422
2026-05-21,1156.180908203125,1343.388671875,2296.0673828125,1176.3446743746752,1364.590690861155,2304.650948701518,1152.0699163634372,1339.0088978228712,2283.0440165455843,1170.7653346096859,1360.9076465750106,2299.816595750975,10021033,17150630,3299087
2026-05-22,1149.622802734375,1348.26611328125,2286.300048828125,1166.5564175672662,1361.106767233248,2308.696328282268,1147.6651649263981,1342.8909416840763,2277.223171267918,1157.4533539662823,1343.7868238683554,2299.9154856057353,8803066,7105813,2617262
2026-05-25,1143.75,1360.7086181640625,2308.199951171875,1159.900513478819,1364.7897243191815,2326.10009765625,1141.4008105061328,1350.7546414401118,2293.0,1157.9428754813864,1360.5095872329855,2325.0,5856136,6750071,3298364
2026-05-26,1142.966796875,1350.0579833984375,2276.199951171875,1155.6914427435413,1362.2017870434288,2327.89990234375,1138.2685377836078,1346.1759079681497,2272.39990234375,1141.5965459846338,1353.8404218493883,2308.199951171875,8005767,13769747,3587597
2026-05-27,1135.3321533203125,1344.2845458984375,2284.199951171875,1142.5754376343073,1354.736221375619,2295.60009765625,1130.5359164445094,1342.393266034199,2260.89990234375,1136.4088302961693,1346.7730400596713,2275.0,6371871,13215138,2653950
2026-05-28,1135.3321533203125,1344.2845458984375,2284.199951171875,1135.3321533203125,1344.2845458984375,2284.199951171875,1135.3321533203125,1344.2845458984375,2284.199951171875,1135.3321533203125,1344.2845458984375,2284.199951171875,0,0,0
2026-05-29,1136.3109130859375,1315.119384765625,2258.89990234375,1184.370898370815,1362.6994431442622,2334.0,1129.1654871448488,1310.9387630540493,2235.0,1156.96396849116,1357.7224546740495,2291.0,69085430,42634247,16331582
2026-06-01,1177.02978515625,1313.9249267578125,2297.39990234375,1191.222659904496,1329.353590670499,2335.0,1148.8397516554953,1312.4318302501333,2280.0,1150.1122640819906,1326.3673976551404,2284.0,19439331,10700603,7505095
2026-06-02,1243.8831787109375,1308.5498046875,2446.89990234375,1251.811588367994,1321.689127358814,2457.39990234375,1206.3943648530496,1294.3156903458798,2316.199951171875,1206.3943648530496,1301.6815361898255,2320.0,36032600,23302785,11306127
2026-06-03,1196.7039794921875,1307.15625,2241.699951171875,1223.425783618914,1317.906594083847,2393.0,1190.2437985614154,1295.0124463014238,2224.800048828125,1215.7909483013548,1308.9480145168118,2393.0,18534303,20012293,15660062
2026-06-04,1175.855224609375,1297.699951171875,2241.0,1189.4607121046952,1305.1654340270677,2253.10009765625,1170.8631524946943,1287.1487597049047,2216.60009765625,1182.4132636253246,1295.0124259474096,2241.699951171875,12755957,23474327,4867263
2026-06-05,1172.1357421875,1291.0,2198.89990234375,1197.8787294549086,1306.0,2271.800048828125,1169.0035692089534,1288.0,2192.0,1194.159169493737,1304.5,2262.89990234375,8692290,17785223,5019717
2026-06-08,1162.4453125,1263.300048828125,2151.39990234375,1175.26781631171,1282.5999755859375,2177.0,1151.5804465064052,1259.199951171875,2143.300048828125,1152.559265415463,1277.0,2170.0,8631711,16494759,6536734
2026-06-09,1155.300048828125,1269.199951171875,2151.0,1168.3182691086097,1274.199951171875,2174.0,1142.5754025403635,1257.5,2132.800048828125,1168.3182691086097,1269.0,2174.0,10984054,23620214,4148655
2026-06-10,1145.300048828125,1258.800048828125,2153.89990234375,1171.4000244140625,1300.5,2180.800048828125,1143.300048828125,1254.4000244140625,2144.800048828125,1160.0999755859375,1275.0,2151.300048828125,8887626,21012796,2848650
2026-06-11,1114.5999755859375,1263.0,2135.60009765625,1133.699951171875,1276.0,2154.60009765625,1109.0,1253.199951171875,2110.0,1129.699951171875,1258.0,2127.0,9372176,13117486,3079815
2026-06-12,1116.4000244140625,1293.0,2161.39990234375,1123.300048828125,1297.0,2168.0,1111.5,1262.5,2138.0,1120.0,1277.0,2150.0,8075333,11988785,2124656
2026-06-15,1134.9000244140625,1307.0,2162.0,1151.0,1325.0,2192.0,1123.0,1303.300048828125,2159.300048828125,1130.0,1315.300048828125,2192.0,7856192,18633321,3337083
2026-06-16,1143.5999755859375,1328.800048828125,2199.0,1153.800048828125,1333.4000244140625,2209.0,1123.199951171875,1306.4000244140625,2160.60009765625,1136.9000244140625,1313.4000244140625,2167.0,10456090,18513223,3079898
2026-06-17,1157.699951171875,1332.699951171875,2223.0,1162.5,1334.0,2231.0,1148.0,1317.0,2200.699951171875,1149.0,1333.0,2209.0,5995119,10029170,2865010
2026-06-18,1127.5,1328.0999755859375,2203.300048828125,1142.9000244140625,1333.9000244140625,2214.0,1125.300048828125,1322.0,2182.0,1142.9000244140625,1330.0,2209.0,16781447,15494549,3735188
2026-06-19,1044.5999755859375,1336.300048828125,2078.5,1066.0,1337.4000244140625,2112.10009765625,1030.0,1324.9000244140625,2059.89990234375,1062.300048828125,1328.0,2105.0,18693183,2187370,4984928
